DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220415163,10/31/2022 0:00,10/04/2022 0:00,1,4,Hollenbeck,429,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1258 0553,12,M,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,627,,,,5400    SHELLY                       ST,,34.0865,-118.1647
211318394,11/02/2021 0:00,09/12/2021 0:00,1200,13,Newton,1321,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203,OTHER BUSINESS,,,AO,Adult Other,668,,,,1900 S  FIGUEROA                     ST,,34.0344,-118.272
241504215,10/05/2023 0:00,10/05/2023 0:00,1345,15,N Hollywood,1549,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0910 1300 0344,28,F,O,913,MTA - RED LINE - NORTH HOLLYWOOD,,,IC,Invest Cont,341,,,,5300    LANKERSHIM                   BL,,34.172,-118.3789
211320039,12/09/2021 0:00,12/06/2021 0:00,1600,13,Newton,1303,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000    STANFORD                     AV,,34.0329,-118.2493
221409532,04/19/2022 0:00,03/26/2022 0:00,1,14,Pacific,1463,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,121,YARD (RESIDENTIAL/BUSINESS),,,AA,Adult Arrest,740,,,,12400 W  JEFFERSON                    BL,,33.9805,-118.4111
241809652,05/02/2024 0:00,05/02/2024 0:00,1800,18,Southeast,1826,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 0416 0906 0342 0371,34,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,1600 E  103RD                        ST,,33.9485,-118.2461
231404541,01/17/2023 0:00,01/17/2023 0:00,30,14,Pacific,1415,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,522,,,,1000    INDIANA                      AV,,34.0031,-118.4617
240408013,06/04/2024 0:00,06/02/2024 0:00,935,4,Hollenbeck,422,2,354,THEFT OF IDENTITY,0100,25,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,2900    MANITOU                      AV,,34.0719,-118.2117
240909713,06/13/2024 0:00,06/12/2024 0:00,1700,9,Van Nuys,911,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,15400    VANOWEN                      ST,,34.1939,-118.4684
201316089,08/27/2020 0:00,08/27/2020 0:00,300,13,Newton,1317,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1900 S  ALAMEDA                      ST,,34.0245,-118.244
230806772,02/19/2023 0:00,02/18/2023 0:00,310,8,West LA,824,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,61,M,C,301,GAS STATION,,,IC,Invest Cont,740,,,,14700    PACIFIC COAST                HY,,34.043,-118.5078
212009838,05/31/2021 0:00,05/31/2021 0:00,600,20,Olympic,2069,1,310,BURGLARY,1822 0216 0344 0358,44,M,H,717,HEALTH SPA/GYM,,,IC,Invest Cont,310,,,,1200 S  WESTMORELAND                 AV,,34.0495,-118.2891
210713097,09/13/2021 0:00,08/21/2021 0:00,400,7,Wilshire,769,2,354,THEFT OF IDENTITY,0344,56,F,B,751,WEBSITE,,,IC,Invest Cont,354,,,,1400    5TH                          AV,,34.046,-118.3225
241406315,02/07/2024 0:00,01/12/2024 0:00,1700,14,Pacific,1412,2,354,THEFT OF IDENTITY,0377,38,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,00    PALOMA                       AV,,33.9938,-118.4784
201516969,10/30/2020 0:00,10/30/2020 0:00,430,15,N Hollywood,1524,1,310,BURGLARY,1402 1607 1420 0321 0344 0206,0,M,O,248,CELL PHONE STORE,,,AO,Adult Other,310,998,,,12100    VICTORY                      BL,,34.1867,-118.3971
232009820,03/28/2023 0:00,03/28/2023 0:00,817,20,Olympic,2029,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344 0104 0325 0378,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,600 S  VIRGIL                       AV,,34.0637,-118.287
231300825,06/07/2023 0:00,06/07/2023 0:00,2203,13,Newton,1322,2,624,BATTERY - SIMPLE ASSAULT,0913 0416,45,F,B,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,2300    WALL                         ST,,34.0254,-118.2629
201204747,01/10/2020 0:00,01/10/2020 0:00,1300,12,77th Street,1245,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1202 0914 2004 0329 1307,60,F,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,745,,,,6300 S  NORMANDIE                    AV,,33.9824,-118.3003
230123447,11/05/2023 0:00,11/02/2023 0:00,400,1,Central,138,1,121,"RAPE, FORCIBLE",0400 0302 0527,60,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,HAND GUN,IC,Invest Cont,121,,,,200    BOYD                         ST,,34.0479,-118.2454
230107975,03/02/2023 0:00,03/01/2023 0:00,2335,1,Central,182,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,37,M,H,102,SIDEWALK,,,IC,Invest Cont,440,,,,12TH,HILL,34.0391,-118.2617
211819475,11/04/2021 0:00,10/26/2021 0:00,625,18,Southeast,1862,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,120TH                        ST,SPRING                       ST,33.9237,-118.2761
221706387,02/03/2022 0:00,02/03/2022 0:00,1,17,Devonshire,1735,2,354,THEFT OF IDENTITY,1822 0930 0922,47,F,O,602,BANK,,,IC,Invest Cont,354,,,,17600    LOS ALIMOS                   ST,,34.2661,-118.5176
231112404,08/19/2023 0:00,08/17/2023 0:00,2020,11,Northeast,1123,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,M,H,410,"MEMBERSHIP STORE (COSTCO,SAMS CLUB)*",,,AA,Adult Arrest,442,,,,2900    LOS FELIZ                    BL,,34.1207,-118.2641
220818767,12/31/2022 0:00,12/30/2022 0:00,1725,8,West LA,889,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,24,M,H,116,OTHER/OUTSIDE,,,IC,Invest Cont,745,,,,1900 S  BEDFORD                      ST,,34.0442,-118.3827
232017871,11/13/2023 0:00,11/09/2023 0:00,1400,20,Olympic,2024,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 1607 0358 0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,3500    WILSHIRE                     BL,,34.0636,-118.3047
211116541,12/17/2021 0:00,12/15/2021 0:00,2100,11,Northeast,1158,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0311,87,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,,400    ISABEL                       ST,,34.0901,-118.2162
231909765,05/25/2023 0:00,05/25/2023 0:00,1920,19,Mission,1981,2,624,BATTERY - SIMPLE ASSAULT,0416,29,M,H,707,GARAGE/CARPORT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,15400    RAYEN                        ST,,34.2319,-118.4677
231719424,12/19/2023 0:00,12/02/2023 0:00,2112,17,Devonshire,1729,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,11100    BALBOA                       BL,,34.2757,-118.5144
220609574,04/30/2022 0:00,04/29/2022 0:00,2100,6,Hollywood,639,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5100    FRANKLIN                     AV,,34.1054,-118.3006
220107355,02/27/2022 0:00,02/26/2022 0:00,500,1,Central,156,1,121,"RAPE, FORCIBLE",1206 0913 0416 1402 0500 1218 2004 1208 1415,42,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,,,500    WALL                         ST,,34.0449,-118.2458
220615114,08/24/2022 0:00,08/24/2022 0:00,2030,6,Hollywood,648,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 1813 1300 0444 1501,27,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,5500    HAROLD                       WY,,34.0993,-118.3092
200116690,08/20/2020 0:00,08/20/2020 0:00,1730,1,Central,162,1,220,ATTEMPTED ROBBERY,2004 0910 1822 0416 0429 1414,44,M,H,940,MTA - EXPO LINE - 7TH AND METRO CENTER,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,,,,600 W  7TH                          ST,,34.0473,-118.2566
210812878,08/13/2021 0:00,08/12/2021 0:00,1620,8,West LA,842,1,480,BIKE - STOLEN,0344 1822 1606,29,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,11600    TEXAS                        AV,,34.0481,-118.4576
201213661,05/06/2020 0:00,05/06/2020 0:00,2000,12,77th Street,1263,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,38,M,O,102,SIDEWALK,,,IC,Invest Cont,341,,,,1700 W  85TH                         ST,,33.9609,-118.3068
211418267,09/13/2021 0:00,08/31/2021 0:00,1125,14,Pacific,1445,2,354,THEFT OF IDENTITY,1501,31,F,W,602,BANK,,,IC,Invest Cont,354,,,,12700    CASWELL                      AV,,33.9976,-118.4384
211012793,09/27/2021 0:00,09/25/2021 0:00,21,10,West Valley,1012,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1420 1822 0344 0202,39,M,A,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,7200    RESEDA                       BL,,34.2048,-118.54
230415215,12/10/2023 0:00,12/08/2023 0:00,730,4,Hollenbeck,497,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0329 0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,1700    INDUSTRIAL                   WY,,34.0141,-118.2069
211517978,11/28/2021 0:00,11/18/2021 0:00,2200,15,N Hollywood,1548,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,AA,Adult Arrest,510,,,,10900    MAGNOLIA                     BL,,34.1667,-118.3702
220512881,08/24/2022 0:00,08/24/2022 0:00,1435,5,Harbor,558,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 1822,34,M,H,101,STREET,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,230,,,,400 N  PALOS VERDES                 ST,,33.746,-118.2817
231608695,05/30/2023 0:00,05/25/2023 0:00,1430,16,Foothill,1645,2,664,"BUNCO, PETTY THEFT",0701,52,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,664,,,,12500    GLAMIS                       ST,,34.2654,-118.4053
240709989,07/09/2024 0:00,07/09/2024 0:00,1530,7,Wilshire,706,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,0,X,X,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,6900    MELROSE                      AV,,34.0835,-118.3416
231307535,03/10/2023 0:00,03/10/2023 0:00,430,13,Newton,1331,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 E  32ND                         ST,,34.0192,-118.2693
231809251,04/20/2023 0:00,04/20/2023 0:00,1020,18,Southeast,1836,2,354,THEFT OF IDENTITY,1822 0928 0917,35,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10700 S  CENTRAL                      AV,,33.9388,-118.2542
220124821,11/21/2022 0:00,11/20/2022 0:00,400,1,Central,182,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1814 0416 0408 0409 0334 0421 1281,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,HAND GUN,AO,Adult Other,236,,,,1000 S  GRAND                        AV,,34.043,-118.2606
200318021,09/29/2020 0:00,09/29/2020 0:00,918,3,Southwest,356,1,110,CRIMINAL HOMICIDE,0906 1822 1402 0430 1309 1100,34,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,110,998,,,1500 W  36TH                         ST,,34.0228,-118.3046
231819979,11/27/2023 0:00,10/16/2023 0:00,1427,18,Southeast,1824,2,354,THEFT OF IDENTITY,1822 0100 0928,32,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,700 E  101ST                        ST,,33.9447,-118.2625
200119056,10/07/2020 0:00,09/19/2020 0:00,1800,1,Central,185,1,480,BIKE - STOLEN,1822 0397 1602 0344,36,F,O,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,1000 S  BROADWAY,,34.0406,-118.2578
212100838,10/27/2021 0:00,10/27/2021 0:00,1830,21,Topanga,2156,2,624,BATTERY - SIMPLE ASSAULT,0416 1402,41,M,H,727,SHOPPING MALL (COMMON AREA),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,624,998,,,6600    TOPANGA CANYON               BL,,34.1904,-118.6059
220514630,10/06/2022 0:00,10/03/2022 0:00,400,5,Harbor,511,2,354,THEFT OF IDENTITY,0922,39,F,H,605,AUTOMATED TELLER MACHINE (ATM),,,IC,Invest Cont,354,,,,1600    257TH                        ST,,33.7905,-118.3043
222111455,07/07/2022 0:00,06/06/2022 0:00,2130,21,Topanga,2133,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1803 0344,50,M,W,701,HOSPITAL,,,AO,Adult Other,442,,,,7300    MEDICAL CENTER               DR,,34.2035,-118.6294
200513336,08/24/2020 0:00,08/24/2020 0:00,245,5,Harbor,564,1,310,BURGLARY,1609 0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,200 W  6TH                          ST,,33.7387,-118.2814
241609712,08/08/2024 0:00,08/07/2024 0:00,2200,16,Foothill,1667,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9300    SUNLAND PARK                 DR,,34.2397,-118.3661
220109834,04/07/2022 0:00,01/07/2022 0:00,1230,1,Central,152,1,480,BIKE - STOLEN,0344 0397,30,M,H,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,600 S  FLOWER                       ST,,34.0502,-118.2575
240109183,03/17/2024 0:00,03/17/2024 0:00,1500,1,Central,132,2,888,TRESPASSING,0910 1501 2004,0,X,X,135,MTA PROPERTY OR PARKING LOT,,,IC,Invest Cont,888,,,,200 S  HOPE                         ST,,34.0549,-118.2511
200212439,07/10/2020 0:00,07/09/2020 0:00,2030,2,Rampart,215,1,330,BURGLARY FROM VEHICLE,0344 0329 0321 1609,35,F,O,101,STREET,,,IC,Invest Cont,330,,,,3300    BELLEVUE                     AV,,34.0788,-118.2801
210607308,03/21/2021 0:00,03/21/2021 0:00,47,6,Hollywood,657,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0429 0416 0417,35,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,SANTA MONICA,WILTON,34.0908,-118.3136
200909523,05/10/2020 0:00,05/09/2020 0:00,330,9,Van Nuys,906,2,888,TRESPASSING,0314 1501,45,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,888,,,,14300    VALERIO                      ST,,34.2048,-118.4443
221206396,02/14/2022 0:00,02/13/2022 0:00,2330,12,77th Street,1263,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0913 0561,42,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1600 W  80TH                         ST,,33.9664,-118.3046
220306342,02/20/2022 0:00,02/19/2022 0:00,2200,3,Southwest,362,1,310,BURGLARY,1822 0344 1606 1202 0314 1238 0377,70,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,3800    COCO                         AV,,34.0168,-118.3492
240904530,01/16/2024 0:00,01/15/2024 0:00,1600,9,Van Nuys,952,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,5400 N  SEPULVEDA                    BL,,34.1685,-118.4662
231908027,04/13/2023 0:00,04/10/2023 0:00,1200,19,Mission,1904,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0394,73,M,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,341,,,,14000    REX                          ST,,34.3219,-118.4386
220210156,05/02/2022 0:00,05/01/2022 0:00,1935,2,Rampart,266,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0385 0344,43,F,O,108,PARKING LOT,,,IC,Invest Cont,331,,,,700 S  UNION                        AV,,34.0531,-118.2738
231811492,06/05/2023 0:00,06/02/2023 0:00,1200,18,Southeast,1842,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0321 0913 1814 1605,32,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,11000 S  FIGUEROA                     ST,,33.9356,-118.2826
210714492,10/19/2021 0:00,10/15/2021 0:00,1600,7,Wilshire,783,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,APPLE                        ST,RIDGELEY                     DR,34.0342,-118.3609
221210372,04/20/2022 0:00,04/20/2022 0:00,1130,12,77th Street,1283,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000 0913 1814 0444 0408 1222,40,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,9300 S  WESTERN                      AV,,33.9517,-118.309
201320293,11/22/2020 0:00,11/22/2020 0:00,1510,13,Newton,1375,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,52,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,54TH                         ST,HOOPER                       ST,33.9939,-118.2521
220612511,06/29/2022 0:00,06/29/2022 0:00,1440,6,Hollywood,645,2,901,VIOLATION OF RESTRAINING ORDER,2038 1817 1501 2004,28,F,W,101,STREET,,,IC,Invest Cont,901,,,,HOLLYWOOD,ORANGE,34.1015,-118.3415
201405450,01/25/2020 0:00,01/25/2020 0:00,1223,14,Pacific,1463,1,330,BURGLARY FROM VEHICLE,0344 1300 1607,34,M,H,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,12900 W  JEFFERSON                    BL,,33.9782,-118.422
221817559,09/18/2022 0:00,09/17/2022 0:00,1800,18,Southeast,1832,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10400 S  SAN PEDRO                    ST,,33.9401,-118.2761
231113543,09/17/2023 0:00,09/17/2023 0:00,1510,11,Northeast,1149,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0400 2028,0,F,H,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,442,,,,5100 N  FIGUEROA                     ST,,34.1057,-118.2008
221913421,08/20/2022 0:00,08/19/2022 0:00,2000,19,Mission,1993,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,8100 N  SEPULVEDA                    PL,,34.2181,-118.4664
200514941,10/06/2020 0:00,04/01/2020 0:00,2019,5,Harbor,531,2,813,CHILD ANNOYING (17YRS & UNDER),0913 0510 0522 0556 1259,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,813,,,,1600    ANAHEIM                      ST,,33.7854,-118.3042
230904655,01/19/2023 0:00,01/18/2023 0:00,2030,9,Van Nuys,979,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,4700    FULTON                       AV,,34.1558,-118.4225
231809713,04/29/2023 0:00,04/25/2023 0:00,1925,18,Southeast,1834,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0325 2024,0,X,X,202,LIQUOR STORE,,,IC,Invest Cont,440,,,,10700 S  CENTRAL                      AV,,33.9398,-118.2611
201613340,09/29/2020 0:00,09/28/2020 0:00,700,16,Foothill,1669,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6400    FOOTHILL                     BL,,34.2434,-118.2708
202115334,10/24/2020 0:00,10/22/2020 0:00,2300,21,Topanga,2137,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,36,M,O,101,STREET,,,IC,Invest Cont,331,,,,COVELLO                      ST,LURLINE                      AV,34.2071,-118.5841
220207371,03/18/2022 0:00,03/17/2022 0:00,2100,2,Rampart,237,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 1243 0448 0444 0429,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,200    COLUMBIA                     AV,,34.0612,-118.2628
200614635,08/28/2020 0:00,08/28/2020 0:00,800,6,Hollywood,645,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,7000    HAWTHORN                     AV,,34.1004,-118.3416
231513027,08/02/2023 0:00,08/01/2023 0:00,1630,15,N Hollywood,1547,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11400    ALBERS                       ST,,34.1705,-118.379
231707539,03/31/2023 0:00,03/29/2023 0:00,1000,17,Devonshire,1761,2,624,BATTERY - SIMPLE ASSAULT,0913 1810 0416 0400 0446,50,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,21500    LASSEN                       ST,,34.25,-118.5995
242113497,12/01/2024 0:00,11/29/2024 0:00,2102,21,Topanga,2156,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,50,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,6700    TOPANGA CANYON               BL,,34.1923,-118.6059
210614716,08/22/2021 0:00,08/22/2021 0:00,2030,6,Hollywood,625,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 0416 0429 0417 2034,54,M,H,148,PUBLIC RESTROOM/OUTSIDE*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,,,,2300 N  HIGHLAND                     AV,,34.1107,-118.3364
221306056,02/09/2022 0:00,02/07/2022 0:00,120,13,Newton,1371,2,624,BATTERY - SIMPLE ASSAULT,0913 0419,23,F,H,212,TRANSPORTATION FACILITY (AIRPORT),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5500 S  BROADWAY,,33.9924,-118.2783
221007853,04/12/2022 0:00,04/12/2022 0:00,645,10,West Valley,1039,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1822,47,M,H,101,STREET,212,BOTTLE,IC,Invest Cont,230,,,,WOODLEY,VICTORY,34.1866,-118.4836
201809970,04/22/2020 0:00,04/21/2020 0:00,2300,18,Southeast,1871,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,14000    AINSWORTH                    ST,,33.9051,-118.2906
221911675,07/07/2022 0:00,06/09/2022 0:00,500,19,Mission,1954,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,10100    NOBLE                        AV,,34.2536,-118.4609
231917510,12/06/2023 0:00,12/03/2023 0:00,100,19,Mission,1988,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,8600    NAGLE                        AV,,34.2262,-118.4224
232110207,06/11/2023 0:00,06/10/2023 0:00,1700,21,Topanga,2146,1,310,BURGLARY,0344 1607 1608 0321 1202,67,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,7100    JORDAN                       AV,,34.1992,-118.6029
220100989,11/11/2022 0:00,11/10/2022 0:00,1930,1,Central,191,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1402 1822 1300,27,M,O,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,740,998,,,FIGUEROA                     ST,VENICE,34.0369,-118.2705
230505090,01/30/2023 0:00,01/24/2023 0:00,325,5,Harbor,507,1,330,BURGLARY FROM VEHICLE,0386 0352 1300 1309 0344 1601,28,F,H,101,STREET,,,IC,Invest Cont,330,,,,1400 W  227TH                        ST,,33.8201,-118.3015
201211916,04/30/2020 0:00,04/29/2020 0:00,1700,12,77th Street,1259,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000 E  78TH                         ST,,33.9685,-118.2575
210411747,08/13/2021 0:00,08/13/2021 0:00,2153,4,Hollenbeck,438,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1100 0450 1822,30,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,WARWICK                      AV,ALHAMBRA                     AV,34.0785,-118.1661
210618090,10/27/2021 0:00,10/26/2021 0:00,1,6,Hollywood,628,1,220,ATTEMPTED ROBBERY,0400 0416 0417 1822 0429 0420,19,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,BEACHWOOD                    AV,FRANKLIN                     AV,34.1052,-118.3213
241706142,02/20/2024 0:00,02/19/2024 0:00,1335,17,Devonshire,1723,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1602 0385 0329 0344,45,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331,,,,10500    ETON                         AV,,34.2608,-118.5948
210907466,03/29/2021 0:00,03/28/2021 0:00,1300,9,Van Nuys,984,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1414 2003 0325 2005,22,M,H,203,OTHER BUSINESS,,,AO,Adult Other,442,,,,14500    VENTURA                      BL,,34.1509,-118.4487
